"Year","Month","Day_of_Week","Hour","Division","Location","Brand","Type","Speed","Colour","Cost","Status","Total_theft"
2022,8,4,17,14,1,2,4,13,2,500,1,51
2022,8,2,16,55,1,2,5,15,4,1000,1,77
2022,8,2,19,51,1,2,2,6,7,3000,1,77
2022,8,3,23,51,1,2,5,27,7,500,1,71
2022,8,4,21,42,1,2,1,7,1,400,1,51
2022,2,2,10,22,1,1,4,24,2,800,1,19
2022,8,2,22,53,1,2,1,7,2,200,1,77
2022,8,7,9,22,1,1,5,24,2,1200,1,56
2022,8,5,16,11,3,2,5,6,1,1000,1,62
2022,8,4,15,55,5,2,4,12,1,800,1,51
2022,8,4,15,55,5,1,4,18,2,800,1,51
2022,7,3,17,52,2,2,1,10,1,2300,1,62
2022,8,6,9,52,1,2,5,18,5,700,1,60
2022,8,7,21,52,2,2,5,1,1,600,1,56
2022,8,6,8,22,1,1,5,27,8,1200,1,60
2022,8,6,9,52,1,2,5,18,5,700,1,60
2022,8,6,17,52,1,2,5,21,8,450,1,60
2022,8,5,16,52,4,2,4,7,5,1000,1,62
2022,8,5,4,22,1,2,4,10,8,1000,1,62
2022,8,7,17,43,3,2,2,20,1,600,1,56
2022,8,7,10,53,3,1,4,20,7,406,1,56
2022,8,7,3,14,1,2,2,30,1,920,1,56
2022,8,5,4,22,1,2,1,5,1,1000,1,62
2022,8,2,17,53,1,2,4,21,1,2000,1,77
2022,8,7,18,51,2,2,5,1,1,1200,1,56
2022,8,6,16,52,1,2,5,16,2,1100,1,60
2022,8,5,6,43,2,2,2,1,5,2500,1,62
2022,8,3,12,51,1,2,2,1,1,2300,1,71
2022,8,7,13,52,5,2,5,20,1,300,1,56
2022,8,5,8,51,5,2,5,1,8,1,1,62
2022,8,7,22,52,5,2,1,20,1,1200,1,56
2022,8,7,22,53,3,2,2,25,8,399.99,1,56
2022,8,6,14,14,1,2,5,1,6,600,1,60
2022,8,7,13,52,3,2,5,30,1,1200,1,56
2022,8,1,12,32,2,2,5,30,7,1000,1,68
2022,8,5,21,14,5,2,4,40,6,1500,1,62
2022,8,1,6,52,1,2,5,50,8,1000,1,68
2022,8,1,2,42,1,1,4,21,1,200,1,68
2022,8,5,15,52,3,2,1,1,5,850,1,62
2022,8,5,8,51,5,2,5,1,1,500,1,62
2022,8,5,19,51,2,2,2,22,8,4969.68,1,62
2022,8,7,1,32,2,2,5,14,7,600,1,56
2022,8,4,20,52,2,2,5,20,8,1000,1,51
2022,7,2,17,52,1,2,5,10,8,1000,1,69
2022,8,6,17,53,2,1,1,8,7,900,1,60
2022,7,1,20,51,1,2,5,3,5,250,1,60
2022,8,1,13,51,2,1,5,27,4,800,1,68
2022,8,1,22,55,5,2,4,20,2,800,1,68
2022,8,1,22,55,5,2,4,20,4,1500,1,68
2022,8,1,11,52,1,2,4,21,4,900,1,68
2022,8,5,12,52,5,1,5,21,1,1200,1,62
2022,8,5,12,52,5,1,1,21,1,1500,1,62
2022,8,1,14,53,3,2,5,30,8,1300,1,68
2022,8,7,3,11,1,2,4,18,1,4000,1,56
2022,8,1,7,31,1,2,4,24,4,600,1,68
2022,8,1,22,55,5,2,5,20,2,500,1,68
2022,8,1,11,52,1,2,4,21,1,1500,1,68
2022,8,2,19,51,2,2,1,12,1,2500,1,77
2022,8,2,19,51,2,2,4,12,8,5500,1,77
2022,8,6,5,13,5,1,5,19,7,400,1,60
2022,8,7,15,22,3,2,4,18,5,350,1,56
2022,8,3,21,11,2,1,4,7,5,600,1,71
2022,8,3,12,55,1,1,4,33,2,300,1,71
2022,8,6,13,55,3,2,4,21,8,970,1,60
2022,7,4,15,51,1,2,4,12,7,1595,1,70
2022,8,3,16,52,2,2,1,7,7,400,1,71
2022,7,4,15,51,1,2,4,12,7,1595,1,70
2022,8,6,12,32,2,2,5,16,2,847.5,1,60
2022,8,6,12,32,2,2,5,16,2,847.5,1,60
2022,8,4,5,32,1,1,4,21,7,200,1,51
2022,8,2,19,52,3,2,5,25,1,700,1,77
2022,8,7,10,14,1,2,4,21,2,499,1,56
2022,8,4,19,51,3,2,1,8,1,1000,1,51
2022,9,4,1,14,5,2,1,7,1,800,1,65
2022,9,4,10,11,5,2,4,14,1,1000,1,65
2022,8,3,20,55,1,2,5,8,8,860,1,71
2022,8,3,18,32,3,2,5,14,7,600,1,71
2022,7,6,21,52,2,2,5,50,2,800,1,60
2022,9,5,2,13,5,2,2,60,5,5000,1,79
2022,9,5,13,55,1,2,1,3,5,1300,1,79
2022,9,5,14,32,1,2,3,21,5,410,1,79
2022,8,4,15,55,2,1,4,21,6,611,1,51
2022,9,5,14,52,3,2,5,30,7,1350,1,79
2022,9,4,7,31,5,2,4,21,5,400,1,65
2022,9,4,20,14,3,2,5,20,5,1000,1,65
2022,9,5,15,33,1,2,1,10,7,2500,1,79
2022,9,5,15,33,1,2,1,10,7,2500,1,79
2022,9,5,12,32,1,2,5,25,1,531.09,1,79
2022,8,3,23,53,1,1,4,12,7,800,1,71
2022,8,3,23,53,1,1,4,12,7,800,1,71
2022,9,5,21,32,3,2,4,10,6,400,1,79
2022,9,4,18,14,2,2,2,25,4,1200,1,65
2022,9,6,16,55,5,1,4,21,1,1000,1,43
2022,9,5,23,51,2,2,2,25,1,899,1,79
2022,9,4,16,52,3,2,4,21,4,400,1,65
2022,9,6,11,14,5,2,5,27,7,1200,1,43
2022,9,5,23,51,2,2,5,10,2,97,1,79
2022,9,6,8,52,3,2,2,3,7,3000,1,43
2022,8,3,23,53,1,2,4,10,8,300,1,71
2022,9,7,14,13,1,2,5,8,8,1000,1,52
2022,8,3,20,52,1,2,2,20,6,800,1,71
2022,9,7,15,52,1,2,4,18,7,700,1,52
2022,9,7,13,14,2,2,1,10,1,800,1,52
2022,9,6,20,51,1,2,4,21,7,599,1,43
2022,9,6,9,52,3,2,2,30,7,1200,1,43
2022,9,6,16,11,2,2,3,7,7,350,1,43
2022,9,1,5,14,2,2,4,10,2,800,1,41
2022,9,7,19,51,2,1,5,21,1,350,1,52
2022,9,4,12,11,3,2,2,50,4,2345.88,1,65
2022,9,5,21,51,2,2,2,12,7,3000,1,79
2022,9,1,21,53,3,2,5,30,1,750,1,41
2022,9,1,5,14,2,2,5,21,8,1200,1,41
2022,9,7,20,14,2,2,5,1,1,2300,1,52
2022,6,2,1,53,1,2,4,10,6,2500,1,69
2022,9,1,9,52,2,1,1,18,8,129,1,41
2022,9,1,6,52,2,2,5,5,6,600,1,41
2022,9,5,8,14,1,2,5,8,8,800,1,79
2022,8,1,5,53,1,2,4,18,1,80,1,68
2022,9,6,6,14,1,1,4,1,7,500,1,43
2022,9,2,4,11,1,2,2,7,2,1799,1,40
2022,9,1,15,55,3,2,4,8,1,360,1,41
2022,9,3,18,55,2,2,2,1,2,2823,1,33
2022,9,1,10,53,3,2,5,8,4,539,1,41
2022,8,1,13,53,3,1,4,24,1,800,1,68
2022,9,2,23,51,1,2,5,80,1,4000,1,40
2022,9,7,17,43,2,2,1,1,1,3600,1,52
2022,9,2,18,52,3,2,5,8,8,400,1,40
2022,9,3,1,51,1,2,4,20,7,2000,1,33
2022,8,1,23,53,2,2,5,18,3,400,1,68
2022,8,4,1,11,5,2,4,18,1,6000,1,51
2022,9,7,8,12,5,1,4,21,1,500,1,52
2022,8,7,3,53,5,2,5,18,7,750,1,56
2022,9,1,17,14,2,2,5,3,4,750,1,41
2022,9,6,15,14,2,2,5,7,1,850,1,43
2022,9,3,1,14,1,2,4,1,6,400,1,33
2022,9,5,18,14,2,2,4,1,8,230,1,79
2022,9,3,22,32,2,2,2,1,1,7000,1,33
2022,8,4,8,22,2,2,5,3,4,1000,1,51
2022,9,4,20,52,2,2,2,21,4,1700,1,65
2022,9,4,15,41,1,2,4,27,7,1300,1,65
2022,9,7,8,32,1,2,5,7,7,499,1,52
2022,9,7,20,33,2,2,5,1,2,119.99,1,52
2022,9,7,20,33,2,2,5,1,5,109.99,1,52
2022,9,4,18,53,3,2,5,25,1,1500,1,65
2022,9,5,18,53,3,2,4,10,4,1335,1,79
2022,9,4,14,51,2,2,5,15,4,400,1,65
2022,9,5,13,42,4,2,1,25,3,400,1,79
2022,9,5,17,51,3,2,5,1,1,1000,1,79
2022,9,5,15,53,4,1,4,21,7,700,1,79
2022,9,6,11,22,3,2,5,20,1,300,1,43
2022,8,6,15,42,3,1,4,12,7,700,1,60
2022,9,2,16,11,5,2,5,10,4,1000,1,40
2022,9,2,22,51,2,2,2,6,1,1400,1,40
2022,9,5,12,31,3,2,4,21,7,600,1,79
2022,9,5,8,11,4,2,5,1,1,800,1,79
2022,9,6,10,11,3,2,5,27,1,1000,1,43
2022,9,5,8,11,4,2,5,1,8,800,1,79
2022,9,6,14,55,5,1,4,11,3,1199,1,43
2022,9,7,11,22,1,2,4,21,7,300,1,52
2022,9,7,1,53,2,2,5,10,5,600,1,52
2022,9,5,15,52,3,2,4,21,1,600,1,79
2022,9,6,14,22,1,2,5,21,1,550,1,43
2022,9,6,23,52,4,2,5,7,7,700,1,43
2022,9,7,20,14,5,2,1,10,7,2728,1,52
2022,9,7,9,14,3,2,5,18,2,750,1,52
2022,9,5,22,51,1,2,4,8,7,550,1,79
2022,9,5,22,51,1,2,5,16,2,900,1,79
2022,9,5,22,51,1,2,4,18,7,550,1,79
2022,9,6,14,22,1,2,4,21,2,650,1,43
2022,9,6,19,55,1,2,5,18,8,1500,1,43
2022,9,7,8,55,1,2,4,3,1,1000,1,52
2022,8,3,6,55,5,2,1,21,7,50,1,71
2022,9,7,13,51,1,2,5,60,1,2200,1,52
2022,9,7,18,41,2,2,4,21,5,700,1,52
2022,9,7,23,22,5,2,5,7,6,700,1,52
2022,9,6,17,14,1,2,5,7,8,729.99,1,43
2022,9,1,8,22,3,2,4,27,4,800,1,41
2022,9,6,20,53,2,2,5,1,1,2500,1,43
2022,9,5,4,41,1,2,5,25,1,350,1,79
2022,9,6,19,52,1,1,4,20,8,700,1,43
2022,9,1,2,53,1,1,5,61,1,699,1,41
2022,9,5,18,11,1,2,4,18,7,138,1,79
2022,9,2,15,52,2,1,1,21,4,800,1,40
2022,9,2,15,52,2,1,1,21,4,800,1,40
2022,9,2,17,51,1,2,5,22,7,4000,1,40
2022,9,1,23,53,2,2,1,40,5,470.07,1,41
2022,9,2,15,41,3,2,1,3,8,418,1,40
2022,9,5,9,51,2,2,5,15,4,500,1,79
2022,9,1,15,14,2,2,5,24,2,400,1,41
2022,9,5,12,53,3,2,2,30,1,1900,1,79
2022,9,6,6,51,1,2,4,24,7,350,1,43
2022,9,1,8,53,4,2,5,1,1,1000,1,41
2022,9,2,8,53,1,1,1,21,1,779,1,40
2022,9,7,16,55,1,1,5,21,5,1500,1,52
2022,9,7,16,55,1,1,5,21,1,1500,1,52
2022,9,1,19,22,1,2,5,11,1,4000,1,41
2022,9,1,12,55,1,2,5,10,4,1350,1,41
2022,9,7,18,31,2,2,5,18,8,300,1,52
2022,9,3,16,52,2,1,5,18,4,2000,1,33
2022,9,3,12,23,2,2,1,12,1,1200,1,33
2022,8,7,9,53,1,2,1,18,8,300,1,56
2022,9,3,8,32,1,2,1,6,1,350,1,33
2022,9,3,12,23,2,2,1,12,1,1200,1,33
2022,9,2,3,55,1,2,2,1,5,1300,1,40
2022,9,2,10,32,1,2,5,30,4,100,1,40
2022,9,2,20,51,1,1,5,10,4,1300,1,40
2022,9,2,11,51,2,2,5,21,1,3500,1,40
2022,9,6,1,14,2,2,5,10,7,2000,1,43
2022,9,1,12,14,1,2,5,10,7,949.99,1,41
2022,9,2,17,11,1,2,5,24,1,850,1,40
2022,9,4,13,51,2,2,5,24,1,1000,1,65
2022,9,6,22,11,5,1,5,10,1,1500,1,43
2022,9,6,12,14,2,2,5,18,7,1100,1,43
2022,9,6,14,55,5,2,2,2,1,2500,1,43
2022,9,7,20,14,1,2,4,1,7,100,1,52
2022,9,5,17,52,3,2,2,1,1,2700,1,79
2022,9,2,19,55,4,2,5,24,1,700,1,40
2022,9,4,19,41,2,2,4,21,5,300,1,65
2022,9,3,21,14,1,2,1,3,5,400,1,33
2022,9,4,4,51,4,1,5,16,7,835,1,65
2022,9,4,5,43,1,2,5,6,8,1000,1,65
2022,9,3,9,51,2,2,4,9,1,600,1,33
2022,9,5,2,51,5,2,1,1,2,500,1,79
2022,9,5,4,55,5,2,4,5,8,60,1,79
2022,9,4,22,55,1,2,1,3,2,500,1,65
2022,9,4,14,55,5,2,5,17,1,300,1,65
2022,9,5,11,41,5,2,4,50,2,700,1,79
2022,9,5,14,51,3,1,5,14,1,539,1,79
2022,9,1,9,51,2,2,5,18,7,1750,1,41
2022,9,7,8,52,2,2,1,18,1,8000,1,52
2022,9,4,13,55,1,2,5,10,5,600,1,65
2022,9,4,17,53,2,2,2,1,8,400,1,65
2022,9,5,9,32,1,2,4,8,5,700,1,79
2022,9,6,8,52,2,2,3,1,1,300,1,43
2022,9,5,9,32,1,2,5,6,2,400,1,79
2022,9,6,10,14,1,2,2,30,6,1300,1,43
2022,9,6,11,53,2,2,4,10,8,150,1,43
2022,9,6,12,42,1,1,5,12,1,200,1,43
2022,9,5,19,52,2,2,4,18,1,256,1,79
2022,9,4,17,53,2,2,4,8,1,799,1,65
2022,9,7,10,52,4,2,5,27,2,800,1,52
2022,9,7,19,32,3,2,1,25,7,250,1,52
2022,9,4,17,51,2,2,5,7,1,699,1,65
2022,9,5,19,32,2,2,2,26,2,2000,1,79
2022,9,1,6,55,1,2,5,1,6,1300,1,41
2022,9,1,4,55,1,2,5,18,1,500,1,41
2022,9,7,18,23,1,1,4,18,7,200,1,52
2022,9,1,9,22,4,2,4,27,7,1950,1,41
2022,9,1,15,11,2,2,4,24,1,650,1,41
2022,7,2,17,55,1,1,5,21,7,900,1,69
2022,9,1,23,11,3,2,2,21,7,859,1,41
2022,9,2,16,52,2,2,1,27,7,1200,1,40
2022,9,2,15,52,2,2,1,30,8,1400,1,40
2022,9,6,15,14,2,2,5,1,7,700,1,43
2022,9,2,9,32,3,2,4,20,6,350,1,40
2022,9,2,10,53,3,2,5,7,8,722,1,40
2022,9,3,17,52,4,2,4,18,2,250,1,33
2022,9,4,22,14,1,2,1,11,2,3000,1,65
2022,9,3,18,52,2,2,1,24,1,800,1,33
2022,9,3,20,52,3,2,5,30,7,1100,1,33
2022,9,7,21,51,2,2,2,4,8,2600,1,52
2022,9,3,3,31,1,2,5,11,1,3099,1,33
2022,9,2,13,52,4,2,5,14,2,1000,1,40
2022,9,2,12,31,1,2,1,50,1,650,1,40
2022,9,7,14,43,3,2,2,1,1,1500,1,52
2022,8,4,19,52,1,1,1,21,2,400,1,51
2022,9,3,15,22,1,2,1,24,1,1000,1,33
2022,9,3,16,32,2,2,2,35,7,1000,1,33
2022,9,2,20,52,3,2,5,50,5,1200,1,40
2022,8,3,13,52,4,2,1,20,4,2000,1,71
2022,8,3,7,53,1,2,4,24,1,400,1,71
2022,9,4,18,53,5,2,4,18,1,950,1,65
2022,9,4,18,53,5,2,4,18,2,900,1,65
2022,9,4,20,53,2,2,4,18,5,400,1,65
2022,9,4,11,51,5,2,5,1,1,103,1,65
2022,7,3,14,32,3,2,5,1,7,500,1,62
2022,9,4,16,52,3,2,5,21,8,1000,1,65
2022,9,3,20,52,2,2,5,14,1,500,1,33
2022,7,1,17,53,1,2,5,21,2,400,1,60
2022,9,4,18,52,3,2,5,1,1,30,1,65
2022,9,4,18,53,5,2,2,1,1,900,1,65
2022,9,4,18,53,5,1,4,18,5,500,1,65
2022,9,2,12,22,2,2,4,8,1,500,1,40
2022,9,7,23,55,2,1,4,21,1,730,1,52
2022,9,5,18,52,3,2,4,21,1,1000,1,79
2022,9,4,19,41,2,2,5,15,1,350,1,65
2022,9,5,13,53,3,2,5,1,8,1000,1,79
2022,9,5,12,52,2,2,4,27,2,500,1,79
2022,9,4,22,55,1,1,4,21,6,950,1,65
2022,9,5,16,32,2,2,5,9,1,600,1,79
2022,9,2,22,22,1,2,5,8,1,700,1,40
2022,9,4,18,11,1,1,5,10,1,200,1,65
2022,9,5,1,55,5,2,5,21,2,550,1,79
2022,9,5,4,55,2,2,1,27,1,1200,1,79
2022,9,5,14,53,2,2,1,21,7,200,1,79
2022,8,5,7,32,3,2,2,4,1,1356,1,62
2022,9,6,7,51,1,2,5,3,8,1300,1,43
2022,9,6,13,51,2,2,1,3,1,1500,1,43
2022,9,6,13,32,3,2,1,25,7,1020,1,43
2022,9,6,8,14,5,2,5,10,5,300,1,43
2022,9,7,19,14,5,2,5,7,7,525,1,52
2022,9,5,9,52,2,1,5,24,8,400,1,79
2022,9,7,22,55,1,2,5,50,7,350,1,52
2022,9,1,17,14,1,1,4,12,2,1600,1,41
2022,9,6,16,14,1,2,5,1,4,1000,1,43
2022,8,5,9,51,2,2,5,1,2,950,1,62
2022,9,4,3,55,1,2,1,20,1,4063,1,65
2022,9,5,19,52,5,1,4,10,7,480,1,79
2022,9,5,19,51,1,2,3,25,1,350,1,79
2022,8,7,17,52,4,2,5,14,5,550,1,56
2022,9,5,19,32,4,2,4,12,1,1000,1,79
2022,9,7,21,53,1,1,5,6,7,2600,1,52
2022,9,2,1,51,1,2,4,19,1,999.99,1,40
2022,9,4,3,55,1,2,1,20,1,4063,1,65
2022,9,7,17,51,5,2,1,35,1,600,1,52
2022,9,7,17,52,2,2,5,24,2,1400,1,52
2022,9,7,23,13,5,2,4,16,7,500,1,52
2022,9,1,16,41,2,2,5,21,8,200,1,41
2022,9,7,21,53,1,1,5,6,1,4500,1,52
2022,8,5,9,51,4,2,5,9,2,971.8,1,62
2022,9,1,8,32,3,1,4,18,1,200,1,41
2022,9,4,3,55,1,2,1,20,1,4063,1,65
2022,9,7,23,13,5,2,4,16,1,200,1,52
2022,9,2,9,55,3,2,5,20,2,2000,1,40
2022,9,2,6,14,2,2,5,1,2,550,1,40
2022,9,2,16,55,2,2,2,1,5,1200,1,40
2022,9,1,11,52,2,2,5,18,1,1000,1,41
2022,9,1,12,51,2,2,2,20,1,500,1,41
2022,9,2,7,52,3,2,1,21,6,1000,1,40
2022,9,4,12,14,1,2,5,10,5,300,1,65
2022,9,1,11,52,2,1,5,3,2,480,1,41
2022,9,6,21,53,2,2,2,32,1,2823.87,1,43
2022,9,1,20,14,1,2,1,18,2,500,1,41
2022,9,1,2,22,1,2,4,21,1,700,1,41
2022,9,2,9,51,1,2,5,1,2,150,1,40
2022,9,3,9,32,2,2,4,21,7,229.99,1,33
2022,9,3,6,55,5,2,5,3,4,550,1,33
2022,9,3,18,52,4,2,4,1,2,800,1,33
2022,9,2,16,53,2,2,5,6,1,800,1,40
2022,9,3,6,55,5,2,1,3,1,750,1,33
2022,9,1,19,51,2,1,5,27,2,400,1,41
2022,9,3,9,22,4,2,4,9,1,1000,1,33
2022,9,3,14,52,2,2,4,21,7,330,1,33
2022,9,4,7,52,2,2,5,21,7,612,1,65
2022,9,1,9,22,1,2,5,21,2,1000,1,41
2022,9,4,19,55,3,1,5,21,2,700,1,65
2022,9,4,13,33,2,2,5,5,8,400,1,65
2022,5,7,12,55,2,2,1,1,8,950,1,59
2022,9,4,5,55,1,2,4,10,7,1000,1,65
2022,9,4,17,52,1,2,5,7,8,941,1,65
2022,9,6,4,41,1,2,1,21,1,1000,1,43
2022,9,4,17,52,1,2,5,7,8,941,1,65
2022,9,5,19,51,2,2,5,14,2,550,1,79
2022,9,4,22,13,3,2,4,1,7,800,1,65
2022,9,5,10,11,2,2,3,21,1,800,1,79
2022,9,4,20,51,2,2,1,12,1,1500,1,65
2022,9,4,20,51,2,2,1,10,1,1500,1,65
2022,9,2,20,14,1,2,1,8,5,1700,1,40
2022,9,5,19,42,1,1,4,18,7,2500,1,79
2022,9,5,3,14,5,2,1,1,5,1000,2,79
2022,10,6,12,51,2,2,5,30,1,1200,1,53
2022,9,5,21,14,1,1,1,5,7,500,1,79
2022,9,5,20,52,2,2,5,3,7,1200,1,79
2022,10,6,17,22,2,2,2,30,7,1300,1,53
2022,9,5,23,32,1,2,1,14,2,818,1,79
2022,9,5,6,11,3,2,5,24,1,600,1,79
2022,9,7,15,14,1,2,4,21,1,700,1,52
2022,7,1,9,55,1,2,3,21,2,415,1,60
2022,10,7,11,51,5,2,4,27,8,4000,1,48
2022,10,6,19,53,3,2,1,21,5,4200,1,53
2022,10,6,19,11,3,2,4,21,7,600,1,53
2022,10,6,23,11,1,2,1,1,1,1500,1,53
2022,10,7,15,51,2,1,1,21,4,1000,1,48
2022,10,1,13,53,3,2,1,10,5,1329.73,1,50
2022,10,7,22,55,5,2,4,18,1,1000,1,48
2022,10,1,11,14,2,2,1,10,8,400,1,50
2022,10,1,7,52,2,2,4,18,1,327.67,1,50
2022,10,7,16,53,2,1,1,18,1,1500,1,48
2022,9,3,8,52,2,2,2,1,1,1999,1,33
2022,10,1,12,52,4,2,5,30,7,1100,1,50
2022,10,1,17,32,2,1,4,21,6,500,1,50
2022,10,7,23,32,1,2,4,11,4,1250,1,48
2022,10,7,22,55,5,2,4,18,1,1000,1,48
2022,10,2,12,52,2,2,1,20,1,400,1,40
2022,9,1,10,32,2,2,2,3,1,790,1,41
2022,10,2,19,51,3,2,5,20,1,500,1,40
2022,8,2,23,52,4,2,4,21,7,1010,1,77
2022,10,7,23,53,2,2,2,1,1,2000,1,48
2022,10,2,15,52,3,2,5,1,1,400,1,40
2022,10,2,8,53,4,2,4,21,1,600,1,40
2022,10,2,23,55,5,2,5,18,5,1000,1,40
2022,10,3,21,55,5,1,5,21,8,600,1,39
2022,10,4,23,52,2,2,2,10,8,2000,1,38
2022,10,4,19,32,2,2,4,7,1,890,1,38
2022,10,3,21,31,1,2,2,30,8,1450,1,39
2022,9,4,21,52,4,2,5,21,6,340,1,65
2022,10,4,18,51,4,2,4,21,2,1100,1,38
2022,10,4,13,55,1,2,5,7,7,250,1,38
2022,10,4,18,51,4,2,4,21,2,1100,1,38
2022,10,4,18,51,4,2,4,21,8,1300,1,38
2022,10,5,6,55,1,2,4,12,2,3000,1,50
2022,10,4,13,52,3,2,4,12,7,150,1,38
2022,10,5,13,51,4,2,2,1,1,500,1,50
2022,10,4,18,51,4,2,4,21,8,1300,1,38
2022,9,5,4,14,1,2,5,21,7,2642,1,79
2022,10,4,13,55,1,2,4,7,1,539,1,38
2022,10,5,13,22,4,2,4,38,8,850,1,50
2022,9,5,4,14,1,2,5,21,1,2495,1,79
2022,10,1,15,52,2,1,1,9,1,1029,1,50
2022,10,5,8,51,2,2,4,21,8,450,1,50
2022,10,5,15,52,3,2,5,35,1,1000,1,50
2022,9,4,20,33,1,2,5,25,2,1200,1,65
2022,10,4,8,32,1,2,4,21,1,337.99,1,38
2022,10,6,12,41,3,2,4,21,1,600,1,53
2022,10,6,19,12,3,2,5,30,7,750,1,53
2022,10,6,10,53,1,2,5,27,5,1300,1,53
2022,10,6,22,55,1,2,1,21,5,500,1,53
2022,10,6,21,32,1,2,4,27,5,750,1,53
2022,10,6,17,14,2,1,4,7,1,500,1,53
2022,10,7,15,52,2,2,1,10,5,150,1,48
2022,9,4,17,22,1,2,1,11,3,2500,1,65
2022,10,6,10,53,1,2,4,21,2,300,1,53
2022,10,1,17,52,2,2,4,6,7,200,1,50
2022,10,7,14,55,1,2,5,18,2,1000,1,48
2022,10,5,12,11,1,2,5,7,1,250,1,50
2022,10,2,17,53,2,2,2,30,7,1200,1,40
2022,10,1,17,51,3,2,5,25,1,1200,1,50
2022,10,1,23,14,5,2,5,18,1,3300,1,50
2022,10,2,12,53,3,2,4,21,7,600,1,40
2022,10,1,17,11,3,2,5,21,1,300,1,50
2022,10,1,16,11,1,2,1,40,5,500,1,50
2022,10,2,9,11,4,2,4,24,7,1000,1,40
2022,10,2,12,52,5,2,5,1,1,1130,1,40
2022,10,6,15,52,1,2,4,39,1,700,1,53
2022,10,1,21,51,2,2,2,21,8,3000,1,50
2022,10,2,18,51,2,2,5,7,2,400,1,40
2022,10,2,13,55,5,1,1,18,1,1200,1,40
2022,10,2,14,51,2,2,2,10,1,3000,1,40
2022,10,7,3,55,5,2,4,21,2,600,1,48
2022,10,5,1,11,1,2,5,12,5,1000,1,50
2022,10,3,18,51,3,2,5,1,1,2500,1,39
2022,10,3,18,51,3,2,5,1,1,2500,1,39
2022,10,3,12,53,1,1,5,21,7,500,1,39
2022,10,3,19,52,2,2,2,15,7,1200,1,39
2022,10,3,3,51,2,2,2,2,1,1200,1,39
2022,10,1,21,51,1,2,5,3,1,2500,1,50
2022,10,1,21,51,1,2,5,3,1,2500,1,50
2022,10,4,13,11,2,2,4,21,2,700,1,38
2022,9,1,19,51,2,1,1,7,4,700,1,41
2022,10,4,20,52,2,2,5,20,1,1354,1,38
2022,10,3,16,52,2,2,2,20,7,1200,1,39
2022,10,4,8,31,1,2,1,70,1,1300,1,38
2022,10,3,8,11,2,2,1,21,1,500,1,39
2022,10,2,19,32,1,2,4,18,1,200,1,40
2022,9,7,9,51,4,1,4,21,7,700,1,52
2022,10,5,14,52,2,2,5,36,1,700,1,50
2022,10,5,16,41,2,2,4,27,1,800,1,50
2022,10,4,18,14,1,2,1,20,4,1200,1,38
2022,10,5,2,11,5,2,4,21,3,500,1,50
2022,10,5,2,11,5,2,4,21,3,500,1,50
2022,10,5,12,14,3,2,1,3,1,2500,1,50
2022,9,6,15,11,1,2,1,1,5,700,1,43
2022,10,5,16,31,3,2,2,35,1,2400,1,50
2022,10,5,7,14,1,2,1,15,3,1250,1,50
2022,10,5,17,55,2,1,1,21,1,666.69,1,50
2022,10,6,12,51,1,2,4,21,4,100,1,53
2022,10,5,22,51,2,1,1,18,1,200,1,50
2022,10,4,22,14,3,2,1,1,7,300,1,38
2022,10,5,19,52,4,1,5,20,1,1200,1,50
2022,10,5,12,51,1,2,1,1,1,1499,1,50
2022,9,4,11,14,3,2,5,18,8,155.94,1,65
2022,10,7,17,32,2,2,4,24,1,1000,1,48
2022,10,1,22,22,1,2,4,21,5,735,1,50
2022,10,7,17,55,2,2,2,3,1,500,1,48
2022,10,7,15,51,2,2,5,15,1,600,1,48
2022,10,7,12,51,1,2,2,1,1,3000,1,48
2022,10,5,23,51,2,2,2,6,8,2600,1,50
2022,10,7,19,11,2,2,4,18,8,185,1,48
2022,10,3,6,52,1,2,5,21,1,600,1,39
2022,10,1,10,22,1,2,4,9,7,2100,1,50
2022,10,6,12,13,1,2,5,10,1,500,1,53
2022,10,6,12,13,1,2,5,10,1,500,1,53
2022,10,4,15,22,1,2,5,6,2,800,1,38
2022,10,6,14,11,1,2,5,7,1,700,1,53
2022,10,4,15,22,1,2,5,12,7,200,1,38
2022,10,1,16,14,2,2,2,5,4,2000,1,50
2022,10,2,13,14,3,2,2,30,1,1500,1,40
2022,10,2,11,22,1,2,2,13,1,2226.11,1,40
2022,10,2,16,13,1,2,1,18,8,8500,1,40
2022,10,2,8,53,4,2,5,35,1,1300,1,40
2022,10,2,14,11,3,2,5,30,1,1200,1,40
2022,10,6,12,55,5,2,5,21,5,1000,1,53
2022,10,3,16,53,3,2,5,21,7,680,1,39
2022,10,1,9,52,4,2,5,30,7,1000,1,50
2022,10,1,17,52,2,2,2,3,1,800,1,50
2022,10,2,8,53,4,2,5,35,1,1300,1,40
2022,10,2,14,53,1,2,2,10,7,4000,1,40
2022,10,6,12,55,5,2,4,9,5,2000,1,53
2022,10,6,12,55,5,2,4,1,7,2000,1,53
2022,10,5,10,55,3,1,1,18,7,1500,1,50
2022,10,2,23,52,2,2,5,25,1,1200,1,40
2022,10,2,10,22,1,2,5,3,4,775,1,40
2022,10,2,10,22,1,2,5,3,4,775,1,40
2022,10,5,10,55,3,1,5,24,7,1500,1,50
2022,10,3,1,55,5,2,5,1,5,1200,1,39
2022,10,3,8,52,3,2,5,9,7,550,1,39
